,result,table,_start,_stop,_time,_value,_field,_measurement,device_type,location,sensor_id,source
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:30:00Z,9.13888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:33:00Z,8.833333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:36:00Z,9,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:39:00Z,9.083333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:42:00Z,8.5,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:45:00Z,8.75,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:48:00Z,9.36111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:51:00Z,8.666666666666666,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:54:00Z,8.63888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:57:00Z,8.666666666666666,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:00:00Z,8.25,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:03:00Z,8.305555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:06:00Z,7.444444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:09:00Z,8.75,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:12:00Z,7.916666666666667,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:15:00Z,8.333333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:18:00Z,8.916666666666666,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:21:00Z,7.722222222222222,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:24:00Z,8.277777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:27:00Z,8.472222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:30:00Z,7.666666666666667,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:33:00Z,7.333333333333333,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:36:00Z,7.694444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:39:00Z,7.527777777777778,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:42:00Z,7.277777777777778,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:45:00Z,7.722222222222222,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:48:00Z,7.611111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:51:00Z,8.055555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:54:00Z,7.638888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T10:57:00Z,7.583333333333333,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:00:00Z,7.222222222222222,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:03:00Z,7.416666666666667,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:06:00Z,8.11111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:09:00Z,7.5,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:12:00Z,7.722222222222222,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:15:00Z,7.833333333333333,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:18:00Z,7.27027027027027,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:21:00Z,7.944444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:24:00Z,8.027777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:27:00Z,7.861111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:30:00Z,8.027777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:33:00Z,8.055555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:36:00Z,7.722222222222222,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:39:00Z,7.916666666666667,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:42:00Z,8.333333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:45:00Z,8.055555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:48:00Z,8.194444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:51:00Z,8.63888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:54:00Z,8.083333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T11:57:00Z,8.583333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:00:00Z,8.055555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:03:00Z,7.75,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:06:00Z,7.111111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:09:00Z,6.861111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:12:00Z,7.914285714285715,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:15:00Z,8.108108108108109,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:18:00Z,8.055555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:21:00Z,8.166666666666666,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:24:00Z,8.86111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:27:00Z,9.055555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:30:00Z,8.472222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:33:00Z,7.805555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:36:00Z,8.694444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:39:00Z,9.11111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:42:00Z,8.777777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:45:00Z,9.055555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:48:00Z,9.527777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:51:00Z,10.11111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:54:00Z,11.027777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T12:57:00Z,11.36111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:00:00Z,11.083333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:03:00Z,11.444444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:06:00Z,11.527777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:09:00Z,10.694444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:12:00Z,10.472222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:15:00Z,11.472222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:18:00Z,11.25,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:21:00Z,11.722222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:24:00Z,11.833333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:27:00Z,12.36111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:30:00Z,12.472222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:33:00Z,11.36111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:36:00Z,12.11111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:39:00Z,12.027777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:42:00Z,12.472222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:45:00Z,13.027777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:48:00Z,12.5,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:51:00Z,12.277777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:54:00Z,12.86111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T13:57:00Z,13.944444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:00:00Z,13.777777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:03:00Z,14.694444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:06:00Z,12.75,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:09:00Z,13.916666666666666,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:12:00Z,13.083333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:15:00Z,13.916666666666666,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:18:00Z,14.583333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:21:00Z,14.11111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:24:00Z,14.194444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:27:00Z,15.305555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:30:00Z,14.88888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:33:00Z,15.277777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:36:00Z,15.305555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:39:00Z,15.25,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:42:00Z,15.666666666666666,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:45:00Z,15.61111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:48:00Z,15.972222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T14:51:00Z,16.02777777777778,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
